alias,code,vendor_type,language
Illaga,IDN000190000,citsae,en_us
Inanwatan,IDN000192000,citsae,en_us
Ilu,IDN000191000,citsae,en_us
Yogyakarta,IDN000002000,citsae,en_us
Kau,IDN000102000,citsae,en_us
Karubaga,IDN000126000,citsae,en_us
Kotabaru,IDN000095000,citsae,en_us
Kambuaya,IDN000130000,citsae,en_us
Kamur,IDN000127000,citsae,en_us
Kono,IDN000133000,citsae,en_us
Kendari,IDN000064000,citsae,en_us
Kepi,IDN000132000,citsae,en_us
Kebar,IDN000128000,citsae,en_us
Keluang,MYS0JHKLA000,citsae,en_us
Kimam,IDN000123000,citsae,en_us
Kaimana,IDN000094000,citsae,en_us
Kotabangun,IDN000120000,citsae,en_us
Kupang,IDN000065000,citsae,en_us
Kokonao,IDN000131000,citsae,en_us
Kerinci,IDN000121000,citsae,en_us
Ketapang,IDN000066000,citsae,en_us
Karimunjawa,IDN000080000,citsae,en_us
Labuha,IDN000091000,citsae,en_us
Labuan Bajo,IDN000067000,citsae,en_us
Long Bawan,IDN000068000,citsae,en_us
Lereh,IDN000135000,citsae,en_us
Mulia,IDN000153000,citsae,en_us
Larantuka,IDN000134000,citsae,en_us
Kelila,IDN000129000,citsae,en_us
Long Apung,IDN000069000,citsae,en_us
Lhok Seumawe,IDN000099000,citsae,en_us
Lhok Sukon,IDN000122000,citsae,en_us
Langgur,IDN000098000,citsae,en_us
Luwuk,IDN000092000,citsae,en_us
Lewoleba,IDN000138000,citsae,en_us
Lunyuk,IDN000140000,citsae,en_us
Mangole,IDN000147000,citsae,en_us
Manado,IDN000005000,citsae,en_us
Mindiptana,IDN000148000,citsae,en_us
Meulaboh,IDN000093000,citsae,en_us
Medan,IDN000006000,citsae,en_us
Mamuju,IDN000090000,citsae,en_us
Merauke,IDN000070000,citsae,en_us
Manokwari,IDN000081000,citsae,en_us
Malang,IDN000073000,citsae,en_us
Melangguane,IDN000088000,citsae,en_us
Maumere,IDN000039000,citsae,en_us
Muko-Muko,IDN000152000,citsae,en_us
Maliana,IDN000143000,citsae,en_us
Masalembo,IDN000144000,citsae,en_us
Muting,IDN000155000,citsae,en_us
Matak,IDN000146000,citsae,en_us
Masamba,IDN000145000,citsae,en_us
Banaina,IDN000109000,citsae,en_us
Naha,IDN000003000,citsae,en_us
Namlea,IDN000158000,citsae,en_us
Nabire,IDN000096000,citsae,en_us
Bandanaira,IDN000110000,citsae,en_us
Sinak,IDN000188000,citsae,en_us
Nunukan,IDN000040000,citsae,en_us
Nangapinoh,IDN000157000,citsae,en_us
Namrole,IDN000159000,citsae,en_us
Bintuni,IDN000112000,citsae,en_us
Natuna,IDN000103000,citsae,en_us
Obano,IDN000106000,citsae,en_us
Ocussi,IDN000160000,citsae,en_us
Oksibil,IDN000108000,citsae,en_us
Okaba,IDN000107000,citsae,en_us
Moanamani,IDN000149000,citsae,en_us
Morotai Island,IDN000150000,citsae,en_us
Pondok Cabe,IDN000163000,citsae,en_us
Padang,CHN042028023,citsae,en_us
Pendopo,IDN000164000,citsae,en_us
Pangkalpinang,IDN000041000,citsae,en_us
Pangkalanbun,IDN000162000,citsae,en_us
Pekanbaru,IDN000042000,citsae,en_us
Palangkaraya,IDN000043000,citsae,en_us
Palembang,IDN000009000,citsae,en_us
Palu,IDN000044000,citsae,en_us
Pontianak,IDN000007000,citsae,en_us
Pulau Panjang,IDN000111000,citsae,en_us
Pasir Pangarayan,IDN000161000,citsae,en_us
Poso,IDN000097000,citsae,en_us
Putussibau,IDN000045000,citsae,en_us
Pomala,IDN000089000,citsae,en_us
Purwokerto,IDN000082000,citsae,en_us
Raha,IDN000154000,citsae,en_us
Merdey,IDN000151000,citsae,en_us
Rengat,IDN000137000,citsae,en_us
Rokot,IDN000142000,citsae,en_us
Ransiki,IDN000136000,citsae,en_us
Ruteng,IDN000139000,citsae,en_us
Roti,IDN000141000,citsae,en_us
Yuruf,IDN000194000,citsae,en_us
Sawu,IDN000167000,citsae,en_us
Sabang,IDN000172000,citsae,en_us
Senggeh,IDN000171000,citsae,en_us
Sungai Pakning,IDN000173000,citsae,en_us
Sanggata,IDN000169000,citsae,en_us
Singkep,IDN000189000,citsae,en_us
Sibisa,IDN000083000,citsae,en_us
Sampit,IDN000046000,citsae,en_us
Solo City,IDN000010000,citsae,en_us
Sorong,IDN000047000,citsae,en_us
Sintang,IDN000048000,citsae,en_us
Sanana,IDN000166000,citsae,en_us
Soroako,IDN000176000,citsae,en_us
Semarang,IDN000011000,citsae,en_us
Samarinda,IDN000049000,citsae,en_us
Surabaya,CHN037008031,citsae,en_us
Sumenep,IDN000087000,citsae,en_us
Sumbawa,IDN000050000,citsae,en_us
Saumlaki,IDN000175000,citsae,en_us
Taliabu,IDN000178000,citsae,en_us
Tumbang Samba,IDN000182000,citsae,en_us
Tembagapura,IDN000051000,citsae,en_us
Tanjung Balai,IDN000116000,citsae,en_us
Tanjung,IDN000052000,citsae,en_us
Tanjung Pandan,IDN000053000,citsae,en_us
Tanjung Selor,IDN000054000,citsae,en_us
Bandar Lampung,IDN000055000,citsae,en_us
Tolitoli,IDN000183000,citsae,en_us
Tambolaka,IDN000056000,citsae,en_us
Tanahmerah,IDN000177000,citsae,en_us
Tiom,IDN000181000,citsae,en_us
Tanah Grogot,IDN000179000,citsae,en_us
Tanjung Pinang,IDN000100000,citsae,en_us
Tapaktuan,IDN000114000,citsae,en_us
Tarakan,IDN000057000,citsae,en_us
Tanjung Santan,IDN000117000,citsae,en_us
Tasikmalaya,IDN000085000,citsae,en_us
Ternate,IDN000075000,citsae,en_us
Tana Toraja,IDN000084000,citsae,en_us
Teminabuan,IDN000180000,citsae,en_us
Ubrub,IDN000187000,citsae,en_us
Zugapa,IDN000195000,citsae,en_us
Buol,IDN000113000,citsae,en_us
Ujung Pandang,IDN000058000,citsae,en_us
Waris,IDN000185000,citsae,en_us
Wahai,AUS000513000,citsae,en_us
Wagethe,IDN000184000,citsae,en_us
Waingapu,IDN000059000,citsae,en_us
Wamena,IDN000086000,citsae,en_us
Wasior,IDN000186000,citsae,en_us
Senggo,IDN000170000,citsae,en_us
Serui,IDN000168000,citsae,en_us
Sarmi,IDN000165000,citsae,en_us
Belmullet,IRL000003000,citsae,en_us
Bantry,IRL000004000,citsae,en_us
Donegal,IRL000005000,citsae,en_us
Caherciveen,IRL000011000,citsae,en_us
Dublin,IRL0000DB000,citsae,en_us
Galway,IRL0000GW000,citsae,en_us
Inishmaan,IRL000010000,citsae,en_us
Inisheer,IRL000013000,citsae,en_us
Inishmore,IRL000012000,citsae,en_us
Kerry,IRL000008000,citsae,en_us
Kilkenny,IRL0000KK000,citsae,en_us
Spiddal,IRL000009000,citsae,en_us
Knock,IRL000006000,citsae,en_us
Cork,IRL0000CK000,citsae,en_us
Shannon,IRL000001000,citsae,en_us
Sligo,IRL000007000,citsae,en_us
Waterford,IRL0000WF000,citsae,en_us
Wexford,IRL000002000,citsae,en_us
Beer Sheba,ISR000BEV000,citsae,en_us
Ein Yahav,ISR000004000,citsae,en_us
Gush Katif,ISR000005000,citsae,en_us
Haifa,ISR000HFA000,citsae,en_us
Jerusalem,ISR00000J000,citsae,en_us
Kiryat Shmona,ISR000002000,citsae,en_us
Mitspeh Ramon,ISR000007000,citsae,en_us
Masada,ISR000006000,citsae,en_us
Rosh Pina,ISR000001000,citsae,en_us
Tel Aviv,ISR000TLV000,citsae,en_us
Ovda,ISR000003000,citsae,en_us
Yotvata,ISR000008000,citsae,en_us
Agra,IND000034000,citsae,en_us
Agatti Island,IND000035000,citsae,en_us
Aizawl,IND000AJL000,citsae,en_us
Akola,IND000012000,citsae,en_us
Ahmedabad,IND000001000,citsae,en_us
Amritsar,IND000013000,citsae,en_us
Bhubaneswar,IND000BBI000,citsae,en_us
Vadodara,IND000010000,citsae,en_us
Rae Bareli,IND000014000,citsae,en_us
Bellary,IND000015000,citsae,en_us
Bhuj,IND000016000,citsae,en_us
Bhopal,IND000BHO000,citsae,en_us
Bhavnagar,IND000017000,citsae,en_us
Bikaner,IND000018000,citsae,en_us
Bangalore,IND000BLR000,citsae,en_us
Bhatinda,IND000019000,citsae,en_us
Car Nicobar,IND000084000,citsae,en_us
Kozhikode,IND000020000,citsae,en_us
Kolkata,IND000CCU000,citsae,en_us
Cuddapah,IND000082000,citsae,en_us
Coimbatore,IND000CJB000,citsae,en_us
Cooch Behar,IND000091000,citsae,en_us
Kochi,IND000004000,citsae,en_us
Darjeeling,IND000054000,citsae,en_us
Dhanbad,IND000075000,citsae,en_us
Dehra Dun,IND000051000,citsae,en_us
New Delhi(Delhi),GBRNIRDRY000,citsae,en_us
Deparizo,IND000070000,citsae,en_us
Dharamsala,IND000071000,citsae,en_us
Dibrugarh,IND000021000,citsae,en_us
Diu,IND000DIU000,citsae,en_us
Dimapur,IND000022000,citsae,en_us
Guwahati,IND000036000,citsae,en_us
Gaya,IND000011000,citsae,en_us
Goa,IND000006000,citsae,en_us
Gorakhpur,IND000064000,citsae,en_us
Guna,MYS0SBKUN000,citsae,en_us
Gwalior,IND000061000,citsae,en_us
Hubli,IND000065000,citsae,en_us
Khajuraho,IND000005000,citsae,en_us
Hisar,IND000074000,citsae,en_us
Indore,IND000IDR000,citsae,en_us
Imphal,IND000037000,citsae,en_us
Nasik,IND000068000,citsae,en_us
Agartala,IND000038000,citsae,en_us
Bagdogra,IND000039000,citsae,en_us
Chandigarh,IND000IXC000,citsae,en_us
Allahabad,IND000073000,citsae,en_us
Mangalore,IND000040000,citsae,en_us
Belgaum,IND000041000,citsae,en_us
Kailashahar,IND000086000,citsae,en_us
Lilabari,IND000095000,citsae,en_us
Jammu,IND000042000,citsae,en_us
Keshod,IND000089000,citsae,en_us
Leh,IND000043000,citsae,en_us
Madurai,IND000IXM000,citsae,en_us
Khowai,IND000088000,citsae,en_us
Pathankot,IND000080000,citsae,en_us
Kamalpur,IND000085000,citsae,en_us
Ranchi,IND000044000,citsae,en_us
Silchar,IND000045000,citsae,en_us
Pasighat,IND000101000,citsae,en_us
Aurangabad,IND000046000,citsae,en_us
Along,IND000077000,citsae,en_us
Jamshedpur,IND000055000,citsae,en_us
Kandla,IND000087000,citsae,en_us
Port Blair,IND000047000,citsae,en_us
Jaipur,IND000JAI000,citsae,en_us
Jodhpur,IND000JDH000,citsae,en_us
Jamnagar,IND000048000,citsae,en_us
Jagdalpur,IND000062000,citsae,en_us
Jabalpur,IND000JLR000,citsae,en_us
Jorhat,IND000049000,citsae,en_us
Jaisalmer,IND000007000,citsae,en_us
Kolhapur,IND000081000,citsae,en_us
Kanpur,IND000063000,citsae,en_us
Kota,IND000066000,citsae,en_us
Kulu,IND000090000,citsae,en_us
Malda,IND000097000,citsae,en_us
Lucknow,IND000050000,citsae,en_us
Ludhiana,IND000056000,citsae,en_us
Chennai,IND000MAA000,citsae,en_us
Mysore,IND000057000,citsae,en_us
Muzaffarnagar,IND000098000,citsae,en_us
Muzaffarpur,IND000099000,citsae,en_us
Nagpur,IND000023000,citsae,en_us
Nanded,IND000069000,citsae,en_us
Daman,IND000DAM000,citsae,en_us
Neyveli,IND000100000,citsae,en_us
Bilaspur,IND000079000,citsae,en_us
Patna,IND000024000,citsae,en_us
Porbandar,IND000025000,citsae,en_us
Pantnagar,IND000102000,citsae,en_us
Pune,IND000009000,citsae,en_us
Pondicherry,IND000PNY000,citsae,en_us
Puttaparthi,IND000026000,citsae,en_us
Jeypore,IND000083000,citsae,en_us
Rajkot,IND000027000,citsae,en_us
Rewa,IND000094000,citsae,en_us
Balurghat,IND000078000,citsae,en_us
Rajahmundry,IND000052000,citsae,en_us
Rajouri,IND000093000,citsae,en_us
Ramagundam,IND000092000,citsae,en_us
Raipur,IND000028000,citsae,en_us
Rourkela,IND000067000,citsae,en_us
Ratnagiri,IND000058000,citsae,en_us
Rupsi,IND000096000,citsae,en_us
Shillong,IND000SHL000,citsae,en_us
Simla,IND000059000,citsae,en_us
Sholapur,IND000104000,citsae,en_us
Surat,IND000060000,citsae,en_us
Srinagar,IND000029000,citsae,en_us
Tuticorin,IND000072000,citsae,en_us
Tezu,IND000106000,citsae,en_us
Tezpur,IND000030000,citsae,en_us
Tirupati,IND000031000,citsae,en_us
Thanjavur,IND000105000,citsae,en_us
Satna,IND000076000,citsae,en_us
Thiruvananthapuram,IND000002000,citsae,en_us
Tiruchirapally,IND000032000,citsae,en_us
Udaipur,IND000UDR000,citsae,en_us
Vijayawada,IND000053000,citsae,en_us
Varanasi,IND000008000,citsae,en_us
Vishakhapatnam,IND000033000,citsae,en_us
Warangal,IND000107000,citsae,en_us
Zero,IND000103000,citsae,en_us
Bamerny,IRQ000002000,citsae,en_us
Basra,IRQ000003000,citsae,en_us
Kirkuk,IRQ000004000,citsae,en_us
Mosul,IRQ000005000,citsae,en_us
Abadan,IRN000028000,citsae,en_us
Zabol,IRN000067000,citsae,en_us
Ardabil,IRN000030000,citsae,en_us
Ahwaz,IRN000005000,citsae,en_us
Yazd,IRN000006000,citsae,en_us
Babolsar,IRN000007000,citsae,en_us
Bandar Lengeh,IRN000008000,citsae,en_us
Bojnord,IRN000009000,citsae,en_us
Bandar Abbas,IRN000010000,citsae,en_us
Bushehr,IRN000011000,citsae,en_us
Bam,IRN000012000,citsae,en_us
Sarakhs,IRN000061000,citsae,en_us
Gheshm,IRN000046000,citsae,en_us
Hamadan,IRN000033000,citsae,en_us
Bahregan,IRN000034000,citsae,en_us
Isfahan,IRN000001000,citsae,en_us
Kerman,IRN000037000,citsae,en_us
Khaneh,IRN000048000,citsae,en_us
Khorramabad,IRN000038000,citsae,en_us
Khark Island,IRN000047000,citsae,en_us
Kish Island,IRN000039000,citsae,en_us
Kangan,IRN000056000,citsae,en_us
Kermanshah,IRN000040000,citsae,en_us
Lar,IRN000042000,citsae,en_us
Lavan,IRN000057000,citsae,en_us
Mashad,IRN000002000,citsae,en_us
Bandar Mahshahr,IRN000058000,citsae,en_us
Now Shahr,IRN000014000,citsae,en_us
Urmieh,IRN000015000,citsae,en_us
Rasht,IRN000017000,citsae,en_us
Rafsanjan,IRN000018000,citsae,en_us
Ramsar,IRN000019000,citsae,en_us
Sanandaj,IRN000020000,citsae,en_us
Sary,IRN000021000,citsae,en_us
Sirri Island,IRN000064000,citsae,en_us
Sirjan,IRN000063000,citsae,en_us
Shiraz,IRN000022000,citsae,en_us
Tabriz,IRN000023000,citsae,en_us
Tabas,IRN000024000,citsae,en_us
Birjand,IRN000025000,citsae,en_us
Zahedan,IRN000026000,citsae,en_us
Chah-Bahar,IRN000027000,citsae,en_us
Akureyri,ISL000011000,citsae,en_us
Borgarfjordur eystri,ISL000001000,citsae,en_us
Bildudalur,ISL000002000,citsae,en_us
Bakkafjordur,ISL000003000,citsae,en_us
Blonduos,ISL000004000,citsae,en_us
Breiddalsvik,ISL000005000,citsae,en_us
Djupivogur,ISL000035000,citsae,en_us
Egilsstadir,ISL000006000,citsae,en_us
Fagurholsmyri,ISL000022000,citsae,en_us
Faskrudsfjordur,ISL000023000,citsae,en_us
Flateyri,ISL000020000,citsae,en_us
Gjogur,ISL000025000,citsae,en_us
Grimsey,ISL000012000,citsae,en_us
Grundarfjordur,ISL000016000,citsae,en_us
Hornafjordur,ISL000013000,citsae,en_us
Holmavik,ISL000024000,citsae,en_us
Husavik,ISL000015000,citsae,en_us
Isafjordur,ISL000014000,citsae,en_us
Myvatn,ISL000017000,citsae,en_us
Nordfjordur,ISL000028000,citsae,en_us
Olafsfjordur,ISL000029000,citsae,en_us
Olafsvik,ISL000021000,citsae,en_us
Kopasker,ISL000026000,citsae,en_us
Patreksfjordur,ISL000030000,citsae,en_us
Raufarhofn,ISL000019000,citsae,en_us
Reykholar,ISL000027000,citsae,en_us
Saudarkrokur,ISL000007000,citsae,en_us
Siglufjordur,ISL000008000,citsae,en_us
Sudureyri,ISL000032000,citsae,en_us
Stykkisholmur,ISL000031000,citsae,en_us
Thingeyri,ISL000034000,citsae,en_us
Thorshofn,ISL000009000,citsae,en_us
Talknafjordur,ISL000033000,citsae,en_us
Vestmannaeyjar,ISL000018000,citsae,en_us
Vopnafjordur,ISL000010000,citsae,en_us
Alghero,ITA000002000,citsae,en_us
Albenga,ITA000008000,citsae,en_us
Ancona,ITA000AOI000,citsae,en_us
Aosta,ITA000AOT000,citsae,en_us
Aviano,ITA000009000,citsae,en_us
Brindisi,ITA000BDS000,citsae,en_us
Milan,ITA000MIL000,citsae,en_us
Bologna,ITA000BLQ000,citsae,en_us
Belluno,ITA000010000,citsae,en_us
Bari,CAN000BAR000,citsae,en_us
Bolzano/Bozen,ITA000011000,citsae,en_us
Cagliari,ITA000CAG000,citsae,en_us
Rome,ITA000ROM000,citsae,en_us
Comiso,ITA000022000,citsae,en_us
Crotone,ITA000CRV000,citsae,en_us
Catania,ITA000CTA000,citsae,en_us
Cuneo,ITA000CUN000,citsae,en_us
Decimomannu,ITA000024000,citsae,en_us
Elba Island,ITA000012000,citsae,en_us
Florence,ITA000FLR000,citsae,en_us
Foggia,ITA000FOG000,citsae,en_us
Forli,ITA000018000,citsae,en_us
Genoa,ITA000CAX000,citsae,en_us
Grosseto,ITA000020000,citsae,en_us
Lecce,ITA000LCC000,citsae,en_us
Lucca,ITA000003000,citsae,en_us
Linosa,ITA000026000,citsae,en_us
Lampedusa,ITA000019000,citsae,en_us
Sigonella,ITA000027000,citsae,en_us
Olbia,ITA000007000,citsae,en_us
Perugia,ITA000PEG000,citsae,en_us
Palermo,ITA000PMO000,citsae,en_us
Pantelleria,ITA000013000,citsae,en_us
Pescara,ITA000006000,citsae,en_us
Salerno,ITA000SAL000,citsae,en_us
Ravenna,ITA000025000,citsae,en_us
Reggio di Calabria,ITA000REG000,citsae,en_us
Rimini,ITA000001000,citsae,en_us
Siena,ITA000014000,citsae,en_us
Lamezia Terme,ITA000015000,citsae,en_us
Taranto,ITA000TAR000,citsae,en_us
Trapani,ITA000TPS000,citsae,en_us
San Domino Island,ITA000016000,citsae,en_us
Trieste,ITA000TRS000,citsae,en_us
Tortoli,ITA000017000,citsae,en_us
Udine,ITA000UDN000,citsae,en_us
Venice,ITA000VCE000,citsae,en_us
Vicenza,ITA000005000,citsae,en_us
Kingston,CAN000KGN000,citsae,en_us
Montego Bay,JAM000003000,citsae,en_us
Ocho Rios,JAM000001000,citsae,en_us
Port Antonio,JAM000002000,citsae,en_us
Amman,JOR0000AM000,citsae,en_us
Aqaba,JOR0000AQ000,citsae,en_us
Ma'an,JOR0000MN000,citsae,en_us
Mafraq,JOR0000MF000,citsae,en_us
Aguni,JPN000091000,citsae,en_us
Asahikawa,JPN000063000,citsae,en_us
Aomori,JPN000002000,citsae,en_us
Amami O Shima,JPN000064000,citsae,en_us
Akita,JPN000005000,citsae,en_us
Beppu,JPN000065000,citsae,en_us
Okinawa,JPN000047000,citsae,en_us
Fukui,JPN000018000,citsae,en_us
Fukushima,JPN000007000,citsae,en_us
Shizuoka City,JPN000022000,citsae,en_us
Fukue,JPN000092000,citsae,en_us
Fukuoka,JPN000040000,citsae,en_us
Yamagata,JPN000006000,citsae,en_us
Hachijo Jima,JPN000093000,citsae,en_us
Hiroshima,JPN000034000,citsae,en_us
Hakodate,JPN000052000,citsae,en_us
Hanamaki,JPN000094000,citsae,en_us
Tokyo,JPN000013000,citsae,en_us
Saga,JPN000041000,citsae,en_us
Hateruma,JPN000095000,citsae,en_us
Ishigaki,JPN000055000,citsae,en_us
Iwami,JPN000096000,citsae,en_us
Izumo,JPN000049000,citsae,en_us
Kochi,JPN000039000,citsae,en_us
Niigata,JPN000053000,citsae,en_us
Osaka,JPN000027000,citsae,en_us
Kita Kyushu,JPN000059000,citsae,en_us
Kikaiga Shima,JPN000051000,citsae,en_us
Miyazaki,JPN000045000,citsae,en_us
Kumamoto,JPN000043000,citsae,en_us
Komatsu,JPN000058000,citsae,en_us
Kagoshima,JPN000046000,citsae,en_us
Kushiro,JPN000061000,citsae,en_us
Memambetsu,JPN000066000,citsae,en_us
Minami Daito,JPN000067000,citsae,en_us
Miyako Jima,JPN000056000,citsae,en_us
Misawa,JPN000068000,citsae,en_us
Miyake Jima,JPN000069000,citsae,en_us
Matsuyama,JPN000057000,citsae,en_us
Nagasaki,JPN000042000,citsae,en_us
Obihiro,JPN000070000,citsae,en_us
Yonaguni Jima,JPN000071000,citsae,en_us
Oshima,JPN000072000,citsae,en_us
Okushiri,JPN000073000,citsae,en_us
Oita,JPN000044000,citsae,en_us
Okino Erabu,JPN000074000,citsae,en_us
Oki Island,JPN000075000,citsae,en_us
Okayama,JPN000033000,citsae,en_us
Omura,JPN000060000,citsae,en_us
Odate Noshiro,JPN000076000,citsae,en_us
Rebun,JPN000077000,citsae,en_us
Rishiri,JPN000078000,citsae,en_us
Yoronjima,JPN000079000,citsae,en_us
Sendai,JPN000050000,citsae,en_us
Nakashibetsu,JPN000080000,citsae,en_us
Nanki Shirahama,JPN000081000,citsae,en_us
Shonai,JPN000082000,citsae,en_us
Takamatsu,JPN000083000,citsae,en_us
Tokunoshima,JPN000084000,citsae,en_us
Tokushima,JPN000054000,citsae,en_us
Tanegashima,JPN000085000,citsae,en_us
Toyama,JPN000016000,citsae,en_us
Taramajima,JPN000086000,citsae,en_us
Tsushima,JPN000087000,citsae,en_us
Tottori,JPN000031000,citsae,en_us
Ube,JPN000062000,citsae,en_us
Kume Jima,JPN000088000,citsae,en_us
Wakkanai,JPN000089000,citsae,en_us
Yonago,JPN000090000,citsae,en_us
Yokohama,JPN000048000,citsae,en_us
Amboseli,KEN000001000,citsae,en_us
Bamburi,KEN000002000,citsae,en_us
Eliye Springs,KEN000012000,citsae,en_us
Fergusons Gulf,KEN000013000,citsae,en_us
Garissa,KEN000GAS000,citsae,en_us
Hola,KEN000014000,citsae,en_us
Kilaguni,KEN000015000,citsae,en_us
Kericho,KEN000KEY000,citsae,en_us
Kisumu,KEN000KIS000,citsae,en_us
Kiunga,KEN000017000,citsae,en_us
Kalokol,KEN000018000,citsae,en_us
Kerio Valley,KEN000019000,citsae,en_us
Kitale,KEN000016000,citsae,en_us
Kiwayu,KEN000008000,citsae,en_us
Lamu,KEN000009000,citsae,en_us
Liboi,KEN000022000,citsae,en_us
Lake Baringo,KEN000020000,citsae,en_us
Lokichoggio,KEN000010000,citsae,en_us
Lake Rudolf,KEN000021000,citsae,en_us
Lodwar,KEN000011000,citsae,en_us
Loyangalani,KEN000023000,citsae,en_us
Mombasa,KEN000MOM000,citsae,en_us
Mara Lodges,KEN000003000,citsae,en_us
Mumias,KEN000026000,citsae,en_us
Malindi,KEN000004000,citsae,en_us
Mandera,KEN000MAN000,citsae,en_us
Nakuru,KEN000NUU000,citsae,en_us
Nyeri,KEN000027000,citsae,en_us
Nanyuki,KEN000005000,citsae,en_us
Nzoia,KEN000028000,citsae,en_us
Moyale,KEN000025000,citsae,en_us
Marsabit,KEN000024000,citsae,en_us
Samburu,KEN000006000,citsae,en_us
Ukunda,KEN000007000,citsae,en_us
Nairobi,KEN0000NA000,citsae,en_us
Wajir,KEN000WJR000,citsae,en_us
Bishkek,KGZ0000GB000,citsae,en_us
Osh,KGZ00000O000,citsae,en_us
Koh Kong,KHM000KKZ000,citsae,en_us
Kampot,KHM000KMT000,citsae,en_us
Sihanoukville,KHM000004000,citsae,en_us
Kratie,KHM000002000,citsae,en_us
Kompong-Chhnang,KHM0000KM000,citsae,en_us
Krakor,KHM000005000,citsae,en_us
Kompong-Thom,KHM000KZK000,citsae,en_us
Mundulkiri,KHM000006000,citsae,en_us
Oddor Meanchey,KHM000007000,citsae,en_us
Pailin,KHM0000PL000,citsae,en_us
Phnom Penh,KHM000PNH000,citsae,en_us
Ratanankiri,KHM000001000,citsae,en_us
Siem Reap,KHM000REP000,citsae,en_us
Stung Treng,KHM000TNX000,citsae,en_us
Aranuka,KIR000004000,citsae,en_us
Abaiang,KIR000005000,citsae,en_us
Abemama Atoll,KIR000006000,citsae,en_us
Arorae Island,KIR000007000,citsae,en_us
Beru,KIR000001000,citsae,en_us
Canton Island,KIR000009000,citsae,en_us
Kuria,KIR000010000,citsae,en_us
Maiana,KIR000013000,citsae,en_us
Makin Island,KIR000011000,citsae,en_us
Marakei,KIR000012000,citsae,en_us
Nikunau,KIR000014000,citsae,en_us
Nonouti,KIR000015000,citsae,en_us
Onotoa,KIR000008000,citsae,en_us
Tabiteuea North,KIR000016000,citsae,en_us
Tamana Island,KIR000018000,citsae,en_us
Teraina,KIR000019000,citsae,en_us
Tabuaeran,KIR000017000,citsae,en_us
Tarawa,KIR000002000,citsae,en_us
Tabiteuea South,KIR000003000,citsae,en_us
Moheli,COM000003000,citsae,en_us
Moroni,COM000002000,citsae,en_us
St Kitts,KNA000001000,citsae,en_us
Pyongyang,PRK000FNJ000,citsae,en_us
Jinhae,KOR044KMH000,citsae,en_us
Jeonju,CHN045003024,citsae,en_us
Jeju,KOR000001000,citsae,en_us
Jinju,CHN013001083,citsae,en_us
Incheon,KOR028000000,citsae,en_us
Geoje,KOR000006000,citsae,en_us
Gangneung,CHN042010024,citsae,en_us
Pohang,KOR043KPO000,citsae,en_us
Gunsan,KOR047KUV000,citsae,en_us
Gunsan,KOR000007000,citsae,en_us
Gwangju,KOR029000000,citsae,en_us
Mokpo,KOR048MOK000,citsae,en_us
Gwangju,KOR000003000,citsae,en_us
Osan,KOR049OSN000,citsae,en_us
Busan,KOR026000000,citsae,en_us
Yeosu,KOR000004000,citsae,en_us
Sokcho,KOR000002000,citsae,en_us
Seoul,KOR011000000,citsae,en_us
Samcheok,KOR042SUK000,citsae,en_us
Suwon,KOR049SUO000,citsae,en_us
Suncheon,KOR048SYS000,citsae,en_us
Daegu,KOR027000000,citsae,en_us
Ulsan,KOR031000000,citsae,en_us
Won-ju,KOR042WJU000,citsae,en_us
Yecheon,KOR000005000,citsae,en_us
Grand Cayman Island,CYM000001000,citsae,en_us
Little Cayman,CYM000002000,citsae,en_us
Almaty,KAZ000ALA000,citsae,en_us
Atbasar,KAZ000002000,citsae,en_us
Arkalyk,KAZ000003000,citsae,en_us
Balhash,KAZ000BXH000,citsae,en_us
Burundai,BDI000001000,citsae,en_us
Shimkent,KAZ000004000,citsae,en_us
Zhambyl,KAZ000013000,citsae,en_us
Zhezkazgan,KAZ000DZH000,citsae,en_us
Ekibastuz,KAZ000EKB000,citsae,en_us
Atyrau,KAZ000008000,citsae,en_us
Zhairem,KAZ000015000,citsae,en_us
Karaganda,KAZ000KAR000,citsae,en_us
Kokshetau,KAZ000011000,citsae,en_us
Kostanay,KAZ000007000,citsae,en_us
Kyzylorda,KAZ000KZY000,citsae,en_us
Semipalatinsk,KAZ000012000,citsae,en_us
Petropavlovsk,RUS000PKC000,citsae,en_us
Pavlodar,KAZ000005000,citsae,en_us
Aktau,KAZ000009000,citsae,en_us
Zaisan,KAZ000014000,citsae,en_us
Taldy Kurgan,KAZ000010000,citsae,en_us
Astana,KAZ000AST000,citsae,en_us
Ust-Kamenogorsk,KAZ000006000,citsae,en_us
Uralsk,KAZ000001000,citsae,en_us
Attopeu,LAO0000AT000,citsae,en_us
Houeisay,LAO000002000,citsae,en_us
Khong,LAO000006000,citsae,en_us
Luang Prabang,LAO000003000,citsae,en_us
Luang Namtha,LAO0000LM000,citsae,en_us
Sam Neua,LAO000007000,citsae,en_us
Pakse,LAO000001000,citsae,en_us
Thakhek,LAO000004000,citsae,en_us
Saravane,LAO0000SL000,citsae,en_us
Viengxay,LAO000008000,citsae,en_us
Vientiane,LAO0000VI000,citsae,en_us
Xienglom,LAO000005000,citsae,en_us
Xieng Khouang,LAO0000XI000,citsae,en_us
Sayaboury,LAO0000XA000,citsae,en_us
Savannakhet,LAO0000SV000,citsae,en_us
Beirut,LBN0000BA000,citsae,en_us
