alias,code,vendor_type,language
郧西县,CHN042003022,meiya_hotel,zh_cn
竹山县,CHN042003023,meiya_hotel,zh_cn
竹溪县,CHN042003024,meiya_hotel,zh_cn
房县,CHN042003025,meiya_hotel,zh_cn
丹江口市,CHN042003081,meiya_hotel,zh_cn
宜昌,CHN042005000,meiya_hotel,zh_cn
西陵区,CHN042005002,meiya_hotel,zh_cn
伍家岗区,CHN042005003,meiya_hotel,zh_cn
点军区,CHN042005004,meiya_hotel,zh_cn
猇亭区,CHN042005005,meiya_hotel,zh_cn
夷陵区,CHN042005006,meiya_hotel,zh_cn
远安县,CHN042005025,meiya_hotel,zh_cn
兴山县,CHN042005026,meiya_hotel,zh_cn
秭归县,CHN042005027,meiya_hotel,zh_cn
长阳土家族自治县,CHN042005028,meiya_hotel,zh_cn
五峰土家族自治县,CHN042005029,meiya_hotel,zh_cn
宜都市,CHN042005081,meiya_hotel,zh_cn
当阳市,CHN042005082,meiya_hotel,zh_cn
枝江市,CHN042005083,meiya_hotel,zh_cn
襄阳,CHN042006000,meiya_hotel,zh_cn
襄城区,CHN042006002,meiya_hotel,zh_cn
樊城区,CHN042006006,meiya_hotel,zh_cn
襄州区,CHN042006007,meiya_hotel,zh_cn
南漳县,CHN042006024,meiya_hotel,zh_cn
谷城县,CHN042006025,meiya_hotel,zh_cn
保康县,CHN042006026,meiya_hotel,zh_cn
老河口市,CHN042006082,meiya_hotel,zh_cn
枣阳市,CHN042006083,meiya_hotel,zh_cn
宜城市,CHN042006084,meiya_hotel,zh_cn
鄂州,CHN042007000,meiya_hotel,zh_cn
梁子湖区,CHN042007002,meiya_hotel,zh_cn
华容区,CHN042007003,meiya_hotel,zh_cn
鄂城区,CHN042007004,meiya_hotel,zh_cn
荆门,CHN042008000,meiya_hotel,zh_cn
东宝区,CHN042008002,meiya_hotel,zh_cn
掇刀区,CHN042008004,meiya_hotel,zh_cn
京山县,CHN042008021,meiya_hotel,zh_cn
沙洋县,CHN042008022,meiya_hotel,zh_cn
钟祥市,CHN042008081,meiya_hotel,zh_cn
孝感,CHN042009000,meiya_hotel,zh_cn
孝南区,CHN042009002,meiya_hotel,zh_cn
孝昌县,CHN042009021,meiya_hotel,zh_cn
大悟县,CHN042009022,meiya_hotel,zh_cn
云梦县,CHN042009023,meiya_hotel,zh_cn
应城市,CHN042009081,meiya_hotel,zh_cn
安陆市,CHN042009082,meiya_hotel,zh_cn
汉川市,CHN042009084,meiya_hotel,zh_cn
荆州,CHN042010000,meiya_hotel,zh_cn
沙市区,CHN042010002,meiya_hotel,zh_cn
荆州区,CHN042010003,meiya_hotel,zh_cn
公安县,CHN042010022,meiya_hotel,zh_cn
监利县,CHN042010023,meiya_hotel,zh_cn
江陵县,CHN042010024,meiya_hotel,zh_cn
石首市,CHN042010081,meiya_hotel,zh_cn
洪湖市,CHN042010083,meiya_hotel,zh_cn
松滋市,CHN042010087,meiya_hotel,zh_cn
黄冈,CHN042011000,meiya_hotel,zh_cn
黄州区,CHN042011002,meiya_hotel,zh_cn
团风县,CHN042011021,meiya_hotel,zh_cn
红安县,CHN042011022,meiya_hotel,zh_cn
罗田县,CHN042011023,meiya_hotel,zh_cn
英山县,CHN042011024,meiya_hotel,zh_cn
浠水县,CHN042011025,meiya_hotel,zh_cn
蕲春县,CHN042011026,meiya_hotel,zh_cn
黄梅县,CHN042011027,meiya_hotel,zh_cn
麻城市,CHN042011081,meiya_hotel,zh_cn
武穴市,CHN042011082,meiya_hotel,zh_cn
咸宁,CHN042012000,meiya_hotel,zh_cn
咸安区,CHN042012002,meiya_hotel,zh_cn
嘉鱼县,CHN042012021,meiya_hotel,zh_cn
通城县,CHN042012022,meiya_hotel,zh_cn
崇阳县,CHN042012023,meiya_hotel,zh_cn
通山县,CHN042012024,meiya_hotel,zh_cn
赤壁市,CHN042012081,meiya_hotel,zh_cn
随州,CHN042013000,meiya_hotel,zh_cn
曾都区,CHN042013002,meiya_hotel,zh_cn
随县,CHN042013021,meiya_hotel,zh_cn
广水市,CHN042013081,meiya_hotel,zh_cn
恩施,CHN042028000,meiya_hotel,zh_cn
恩施市,CHN042028001,meiya_hotel,zh_cn
利川市,CHN042028002,meiya_hotel,zh_cn
建始县,CHN042028022,meiya_hotel,zh_cn
巴东县,CHN042028023,meiya_hotel,zh_cn
宣恩县,CHN042028025,meiya_hotel,zh_cn
咸丰县,CHN042028026,meiya_hotel,zh_cn
来凤县,CHN042028027,meiya_hotel,zh_cn
鹤峰县,CHN042028028,meiya_hotel,zh_cn
仙桃,CHN042094000,meiya_hotel,zh_cn
潜江,CHN042095000,meiya_hotel,zh_cn
天门,CHN042096000,meiya_hotel,zh_cn
神农架,CHN042A21000,meiya_hotel,zh_cn
长沙,CHN043001000,meiya_hotel,zh_cn
长沙县,CHN043001021,meiya_hotel,zh_cn
宁乡县,CHN043001024,meiya_hotel,zh_cn
浏阳市,CHN043001081,meiya_hotel,zh_cn
株洲,CHN043002000,meiya_hotel,zh_cn
湘潭,CHN043003000,meiya_hotel,zh_cn
雨湖区,CHN043003002,meiya_hotel,zh_cn
岳塘区,CHN043003004,meiya_hotel,zh_cn
湘潭县,CHN043003021,meiya_hotel,zh_cn
湘乡市,CHN043003081,meiya_hotel,zh_cn
韶山市,CHN043003082,meiya_hotel,zh_cn
衡阳,CHN043004000,meiya_hotel,zh_cn
珠晖区,CHN043004005,meiya_hotel,zh_cn
雁峰区,CHN043004006,meiya_hotel,zh_cn
石鼓区,CHN043004007,meiya_hotel,zh_cn
蒸湘区,CHN043004008,meiya_hotel,zh_cn
南岳区,CHN043004012,meiya_hotel,zh_cn
衡阳县,CHN043004021,meiya_hotel,zh_cn
衡南县,CHN043004022,meiya_hotel,zh_cn
衡山县,CHN043004023,meiya_hotel,zh_cn
衡东县,CHN043004024,meiya_hotel,zh_cn
祁东县,CHN043004026,meiya_hotel,zh_cn
耒阳市,CHN043004081,meiya_hotel,zh_cn
常宁市,CHN043004082,meiya_hotel,zh_cn
邵阳,CHN043005000,meiya_hotel,zh_cn
双清区,CHN043005002,meiya_hotel,zh_cn
大祥区,CHN043005003,meiya_hotel,zh_cn
北塔区,CHN043005011,meiya_hotel,zh_cn
邵东县,CHN043005021,meiya_hotel,zh_cn
新邵县,CHN043005022,meiya_hotel,zh_cn
邵阳县,CHN043005023,meiya_hotel,zh_cn
隆回县,CHN043005024,meiya_hotel,zh_cn
洞口县,CHN043005025,meiya_hotel,zh_cn
绥宁县,CHN043005027,meiya_hotel,zh_cn
新宁县,CHN043005028,meiya_hotel,zh_cn
城步苗族自治县,CHN043005029,meiya_hotel,zh_cn
武冈市,CHN043005081,meiya_hotel,zh_cn
岳阳,CHN043006000,meiya_hotel,zh_cn
岳阳楼区,CHN043006002,meiya_hotel,zh_cn
云溪区,CHN043006003,meiya_hotel,zh_cn
君山区,CHN043006011,meiya_hotel,zh_cn
岳阳县,CHN043006021,meiya_hotel,zh_cn
华容县,CHN043006023,meiya_hotel,zh_cn
湘阴县,CHN043006024,meiya_hotel,zh_cn
平江县,CHN043006026,meiya_hotel,zh_cn
汨罗市,CHN043006081,meiya_hotel,zh_cn
临湘市,CHN043006082,meiya_hotel,zh_cn
常德,CHN043007000,meiya_hotel,zh_cn
武陵区,CHN043007002,meiya_hotel,zh_cn
鼎城区,CHN043007003,meiya_hotel,zh_cn
安乡县,CHN043007021,meiya_hotel,zh_cn
汉寿县,CHN043007022,meiya_hotel,zh_cn
澧县,CHN043007023,meiya_hotel,zh_cn
临澧县,CHN043007024,meiya_hotel,zh_cn
桃源县,CHN043007025,meiya_hotel,zh_cn
石门县,CHN043007026,meiya_hotel,zh_cn
津市市,CHN043007081,meiya_hotel,zh_cn
张家界,CHN043008000,meiya_hotel,zh_cn
永定区,CHN043008002,meiya_hotel,zh_cn
武陵源区,CHN043008011,meiya_hotel,zh_cn
慈利县,CHN043008021,meiya_hotel,zh_cn
桑植县,CHN043008022,meiya_hotel,zh_cn
益阳,CHN043009000,meiya_hotel,zh_cn
资阳区,CHN043009002,meiya_hotel,zh_cn
赫山区,CHN043009003,meiya_hotel,zh_cn
南县,CHN043009021,meiya_hotel,zh_cn
桃江县,CHN043009022,meiya_hotel,zh_cn
安化县,CHN043009023,meiya_hotel,zh_cn
沅江市,CHN043009081,meiya_hotel,zh_cn
郴州,CHN043010000,meiya_hotel,zh_cn
北湖区,CHN043010002,meiya_hotel,zh_cn
苏仙区,CHN043010003,meiya_hotel,zh_cn
桂阳县,CHN043010021,meiya_hotel,zh_cn
宜章县,CHN043010022,meiya_hotel,zh_cn
永兴县,CHN043010023,meiya_hotel,zh_cn
嘉禾县,CHN043010024,meiya_hotel,zh_cn
临武县,CHN043010025,meiya_hotel,zh_cn
汝城县,CHN043010026,meiya_hotel,zh_cn
桂东县,CHN043010027,meiya_hotel,zh_cn
安仁县,CHN043010028,meiya_hotel,zh_cn
资兴市,CHN043010081,meiya_hotel,zh_cn
永州,CHN043011000,meiya_hotel,zh_cn
零陵区,CHN043011002,meiya_hotel,zh_cn
冷水滩区,CHN043011003,meiya_hotel,zh_cn
祁阳县,CHN043011021,meiya_hotel,zh_cn
东安县,CHN043011022,meiya_hotel,zh_cn
双牌县,CHN043011023,meiya_hotel,zh_cn
道县,CHN043011024,meiya_hotel,zh_cn
江永县,CHN043011025,meiya_hotel,zh_cn
宁远县,CHN043011026,meiya_hotel,zh_cn
蓝山县,CHN043011027,meiya_hotel,zh_cn
新田县,CHN043011028,meiya_hotel,zh_cn
江华瑶族自治县,CHN043011029,meiya_hotel,zh_cn
怀化,CHN043012000,meiya_hotel,zh_cn
鹤城区,CHN043012002,meiya_hotel,zh_cn
中方县,CHN043012021,meiya_hotel,zh_cn
沅陵县,CHN043012022,meiya_hotel,zh_cn
辰溪县,CHN043012023,meiya_hotel,zh_cn
溆浦县,CHN043012024,meiya_hotel,zh_cn
会同县,CHN043012025,meiya_hotel,zh_cn
麻阳苗族自治县,CHN043012026,meiya_hotel,zh_cn
新晃侗族自治县,CHN043012027,meiya_hotel,zh_cn
芷江侗族自治县,CHN043012028,meiya_hotel,zh_cn
靖州苗族侗族自治县,CHN043012029,meiya_hotel,zh_cn
通道侗族自治县,CHN043012030,meiya_hotel,zh_cn
洪江市,CHN043012081,meiya_hotel,zh_cn
娄底,CHN043013000,meiya_hotel,zh_cn
娄星区,CHN043013002,meiya_hotel,zh_cn
双峰县,CHN043013021,meiya_hotel,zh_cn
新化县,CHN043013022,meiya_hotel,zh_cn
冷水江市,CHN043013081,meiya_hotel,zh_cn
涟源市,CHN043013082,meiya_hotel,zh_cn
湘西,CHN043031000,meiya_hotel,zh_cn
吉首,CHN043031001,meiya_hotel,zh_cn
泸溪县,CHN043031022,meiya_hotel,zh_cn
凤凰县,CHN043031023,meiya_hotel,zh_cn
花垣县,CHN043031024,meiya_hotel,zh_cn
保靖县,CHN043031025,meiya_hotel,zh_cn
古丈县,CHN043031026,meiya_hotel,zh_cn
永顺县,CHN043031027,meiya_hotel,zh_cn
龙山县,CHN043031030,meiya_hotel,zh_cn
广州,CHN044001000,meiya_hotel,zh_cn
荔湾区,CHN044001003,meiya_hotel,zh_cn
越秀区,CHN044001004,meiya_hotel,zh_cn
海珠区,CHN044001005,meiya_hotel,zh_cn
天河区,CHN044001006,meiya_hotel,zh_cn
黄埔区,CHN044001012,meiya_hotel,zh_cn
番禺区,CHN044001013,meiya_hotel,zh_cn
花都区,CHN044001014,meiya_hotel,zh_cn
南沙区,CHN044001015,meiya_hotel,zh_cn
萝岗区,CHN044001016,meiya_hotel,zh_cn
增城市,CHN044001083,meiya_hotel,zh_cn
从化市,CHN044001084,meiya_hotel,zh_cn
韶关,CHN044002000,meiya_hotel,zh_cn
武江区,CHN044002003,meiya_hotel,zh_cn
浈江区,CHN044002004,meiya_hotel,zh_cn
曲江区,CHN044002005,meiya_hotel,zh_cn
始兴县,CHN044002022,meiya_hotel,zh_cn
仁化县,CHN044002024,meiya_hotel,zh_cn
翁源县,CHN044002029,meiya_hotel,zh_cn
乳源瑶族自治县,CHN044002032,meiya_hotel,zh_cn
新丰县,CHN044002033,meiya_hotel,zh_cn
乐昌市,CHN044002081,meiya_hotel,zh_cn
南雄市,CHN044002082,meiya_hotel,zh_cn
深圳,CHN044003000,meiya_hotel,zh_cn
罗湖区,CHN044003003,meiya_hotel,zh_cn
福田区,CHN044003004,meiya_hotel,zh_cn
宝安区,CHN044003006,meiya_hotel,zh_cn
龙岗区,CHN044003007,meiya_hotel,zh_cn
盐田区,CHN044003008,meiya_hotel,zh_cn
珠海,CHN044004000,meiya_hotel,zh_cn
香洲区,CHN044004002,meiya_hotel,zh_cn
斗门区,CHN044004003,meiya_hotel,zh_cn
金湾区,CHN044004004,meiya_hotel,zh_cn
汕头,CHN044005000,meiya_hotel,zh_cn
龙湖区,CHN044005007,meiya_hotel,zh_cn
金平区,CHN044005011,meiya_hotel,zh_cn
濠江区,CHN044005012,meiya_hotel,zh_cn
潮阳区,CHN044005013,meiya_hotel,zh_cn
潮南区,CHN044005014,meiya_hotel,zh_cn
澄海区,CHN044005015,meiya_hotel,zh_cn
南澳县,CHN044005023,meiya_hotel,zh_cn
佛山,CHN044006000,meiya_hotel,zh_cn
禅城区,CHN044006004,meiya_hotel,zh_cn
南海区,CHN044006005,meiya_hotel,zh_cn
顺德,CHN044006006,meiya_hotel,zh_cn
三水区,CHN044006007,meiya_hotel,zh_cn
高明区,CHN044006008,meiya_hotel,zh_cn
江门,CHN044007000,meiya_hotel,zh_cn
蓬江区,CHN044007003,meiya_hotel,zh_cn
江海区,CHN044007004,meiya_hotel,zh_cn
新会区,CHN044007005,meiya_hotel,zh_cn
台山市,CHN044007081,meiya_hotel,zh_cn
开平市,CHN044007083,meiya_hotel,zh_cn
鹤山市,CHN044007084,meiya_hotel,zh_cn
恩平市,CHN044007085,meiya_hotel,zh_cn
湛江,CHN044008000,meiya_hotel,zh_cn
赤坎区,CHN044008002,meiya_hotel,zh_cn
霞山区,CHN044008003,meiya_hotel,zh_cn
坡头区,CHN044008004,meiya_hotel,zh_cn
麻章区,CHN044008011,meiya_hotel,zh_cn
遂溪县,CHN044008023,meiya_hotel,zh_cn
徐闻县,CHN044008025,meiya_hotel,zh_cn
廉江市,CHN044008081,meiya_hotel,zh_cn
雷州市,CHN044008082,meiya_hotel,zh_cn
吴川市,CHN044008083,meiya_hotel,zh_cn
茂名,CHN044009000,meiya_hotel,zh_cn
茂南区,CHN044009002,meiya_hotel,zh_cn
茂港区,CHN044009003,meiya_hotel,zh_cn
电白县,CHN044009023,meiya_hotel,zh_cn
高州市,CHN044009081,meiya_hotel,zh_cn
化州市,CHN044009082,meiya_hotel,zh_cn
信宜市,CHN044009083,meiya_hotel,zh_cn
肇庆,CHN044012000,meiya_hotel,zh_cn
端州区,CHN044012002,meiya_hotel,zh_cn
鼎湖区,CHN044012003,meiya_hotel,zh_cn
广宁县,CHN044012023,meiya_hotel,zh_cn
怀集县,CHN044012024,meiya_hotel,zh_cn
封开县,CHN044012025,meiya_hotel,zh_cn
德庆县,CHN044012026,meiya_hotel,zh_cn
高要市,CHN044012083,meiya_hotel,zh_cn
四会市,CHN044012084,meiya_hotel,zh_cn
惠州,CHN044013000,meiya_hotel,zh_cn
惠城区,CHN044013002,meiya_hotel,zh_cn
惠阳区,CHN044013003,meiya_hotel,zh_cn
博罗县,CHN044013022,meiya_hotel,zh_cn
惠东县,CHN044013023,meiya_hotel,zh_cn
龙门县,CHN044013024,meiya_hotel,zh_cn
梅州,CHN044014000,meiya_hotel,zh_cn
梅江区,CHN044014002,meiya_hotel,zh_cn
梅县区,CHN044014021,meiya_hotel,zh_cn
大埔县,CHN044014022,meiya_hotel,zh_cn
丰顺县,CHN044014023,meiya_hotel,zh_cn
五华县,CHN044014024,meiya_hotel,zh_cn
平远县,CHN044014026,meiya_hotel,zh_cn
蕉岭县,CHN044014027,meiya_hotel,zh_cn
兴宁市,CHN044014081,meiya_hotel,zh_cn
汕尾,CHN044015000,meiya_hotel,zh_cn
海丰县,CHN044015021,meiya_hotel,zh_cn
陆河县,CHN044015023,meiya_hotel,zh_cn
陆丰市,CHN044015081,meiya_hotel,zh_cn
河源,CHN044016000,meiya_hotel,zh_cn
源城区,CHN044016002,meiya_hotel,zh_cn
紫金县,CHN044016021,meiya_hotel,zh_cn
龙川县,CHN044016022,meiya_hotel,zh_cn
连平县,CHN044016023,meiya_hotel,zh_cn
和平县,CHN044016024,meiya_hotel,zh_cn
东源县,CHN044016025,meiya_hotel,zh_cn
阳江,CHN044017000,meiya_hotel,zh_cn
江城区,CHN044017002,meiya_hotel,zh_cn
阳西县,CHN044017021,meiya_hotel,zh_cn
阳东县,CHN044017023,meiya_hotel,zh_cn
阳春市,CHN044017081,meiya_hotel,zh_cn
清远,CHN044018000,meiya_hotel,zh_cn
清城区,CHN044018002,meiya_hotel,zh_cn
佛冈县,CHN044018021,meiya_hotel,zh_cn
阳山县,CHN044018023,meiya_hotel,zh_cn
连山壮族瑶族自治县,CHN044018025,meiya_hotel,zh_cn
连南瑶族自治县,CHN044018026,meiya_hotel,zh_cn
英德市,CHN044018081,meiya_hotel,zh_cn
连州市,CHN044018082,meiya_hotel,zh_cn
东莞,CHN044019000,meiya_hotel,zh_cn
中山,CHN044020000,meiya_hotel,zh_cn
潮州,CHN044051000,meiya_hotel,zh_cn
湘桥区,CHN044051002,meiya_hotel,zh_cn
饶平县,CHN044051022,meiya_hotel,zh_cn
揭阳(潮汕),CHN044052000,meiya_hotel,zh_cn
榕城区,CHN044052002,meiya_hotel,zh_cn
揭东区,CHN044052021,meiya_hotel,zh_cn
揭西县,CHN044052022,meiya_hotel,zh_cn
惠来县,CHN044052024,meiya_hotel,zh_cn
普宁市,CHN044052081,meiya_hotel,zh_cn
云浮,CHN044053000,meiya_hotel,zh_cn
云城区,CHN044053002,meiya_hotel,zh_cn
新兴县,CHN044053021,meiya_hotel,zh_cn
郁南县,CHN044053022,meiya_hotel,zh_cn
云安县,CHN044053023,meiya_hotel,zh_cn
罗定市,CHN044053081,meiya_hotel,zh_cn
南宁,CHN045001000,meiya_hotel,zh_cn
兴宁区,CHN045001002,meiya_hotel,zh_cn
青秀区,CHN045001003,meiya_hotel,zh_cn
江南区,CHN045001005,meiya_hotel,zh_cn
西乡塘区,CHN045001007,meiya_hotel,zh_cn
良庆区,CHN045001008,meiya_hotel,zh_cn
邕宁区,CHN045001009,meiya_hotel,zh_cn
武鸣县,CHN045001022,meiya_hotel,zh_cn
隆安县,CHN045001023,meiya_hotel,zh_cn
马山县,CHN045001024,meiya_hotel,zh_cn
上林县,CHN045001025,meiya_hotel,zh_cn
宾阳县,CHN045001026,meiya_hotel,zh_cn
横县,CHN045001027,meiya_hotel,zh_cn
柳州,CHN045002000,meiya_hotel,zh_cn
鱼峰区,CHN045002003,meiya_hotel,zh_cn
柳南区,CHN045002004,meiya_hotel,zh_cn
柳北区,CHN045002005,meiya_hotel,zh_cn
柳江县,CHN045002021,meiya_hotel,zh_cn
柳城县,CHN045002022,meiya_hotel,zh_cn
鹿寨县,CHN045002023,meiya_hotel,zh_cn
融安县,CHN045002024,meiya_hotel,zh_cn
融水苗族自治县,CHN045002025,meiya_hotel,zh_cn
三江侗族自治县,CHN045002026,meiya_hotel,zh_cn
桂林,CHN045003000,meiya_hotel,zh_cn
秀峰区,CHN045003002,meiya_hotel,zh_cn
叠彩区,CHN045003003,meiya_hotel,zh_cn
象山区,CHN045003004,meiya_hotel,zh_cn
七星区,CHN045003005,meiya_hotel,zh_cn
雁山区,CHN045003011,meiya_hotel,zh_cn
阳朔县,CHN045003021,meiya_hotel,zh_cn
灵川县,CHN045003023,meiya_hotel,zh_cn
全州县,CHN045003024,meiya_hotel,zh_cn
兴安县,CHN045003025,meiya_hotel,zh_cn
永福县,CHN045003026,meiya_hotel,zh_cn
灌阳县,CHN045003027,meiya_hotel,zh_cn
龙胜各族自治县,CHN045003028,meiya_hotel,zh_cn
资源县,CHN045003029,meiya_hotel,zh_cn
平乐县,CHN045003030,meiya_hotel,zh_cn
荔浦县,CHN045003031,meiya_hotel,zh_cn
恭城瑶族自治县,CHN045003032,meiya_hotel,zh_cn
梧州,CHN045004000,meiya_hotel,zh_cn
万秀区,CHN045004003,meiya_hotel,zh_cn
长洲区,CHN045004005,meiya_hotel,zh_cn
苍梧县,CHN045004021,meiya_hotel,zh_cn
藤县,CHN045004022,meiya_hotel,zh_cn
蒙山县,CHN045004023,meiya_hotel,zh_cn
岑溪市,CHN045004081,meiya_hotel,zh_cn
北海,CHN045005000,meiya_hotel,zh_cn
海城区,CHN045005002,meiya_hotel,zh_cn
银海区,CHN045005003,meiya_hotel,zh_cn
铁山港区,CHN045005012,meiya_hotel,zh_cn
合浦县,CHN045005021,meiya_hotel,zh_cn
防城港,CHN045006000,meiya_hotel,zh_cn
港口区,CHN045006002,meiya_hotel,zh_cn
防城区,CHN045006003,meiya_hotel,zh_cn
上思县,CHN045006021,meiya_hotel,zh_cn
东兴市,CHN045006081,meiya_hotel,zh_cn
钦州,CHN045007000,meiya_hotel,zh_cn
钦南区,CHN045007002,meiya_hotel,zh_cn
钦北区,CHN045007003,meiya_hotel,zh_cn
灵山县,CHN045007021,meiya_hotel,zh_cn
浦北县,CHN045007022,meiya_hotel,zh_cn
贵港,CHN045008000,meiya_hotel,zh_cn
港北区,CHN045008002,meiya_hotel,zh_cn
港南区,CHN045008003,meiya_hotel,zh_cn
覃塘区,CHN045008004,meiya_hotel,zh_cn
平南县,CHN045008021,meiya_hotel,zh_cn
桂平市,CHN045008081,meiya_hotel,zh_cn
玉林,CHN045009000,meiya_hotel,zh_cn
玉州区,CHN045009002,meiya_hotel,zh_cn
容县,CHN045009021,meiya_hotel,zh_cn
陆川县,CHN045009022,meiya_hotel,zh_cn
博白县,CHN045009023,meiya_hotel,zh_cn
兴业县,CHN045009024,meiya_hotel,zh_cn
北流市,CHN045009081,meiya_hotel,zh_cn
百色,CHN045010000,meiya_hotel,zh_cn
右江区,CHN045010002,meiya_hotel,zh_cn
田阳县,CHN045010021,meiya_hotel,zh_cn
田东县,CHN045010022,meiya_hotel,zh_cn
平果县,CHN045010023,meiya_hotel,zh_cn
德保县,CHN045010024,meiya_hotel,zh_cn
靖西县,CHN045010025,meiya_hotel,zh_cn
那坡县,CHN045010026,meiya_hotel,zh_cn
凌云县,CHN045010027,meiya_hotel,zh_cn
乐业县,CHN045010028,meiya_hotel,zh_cn
田林县,CHN045010029,meiya_hotel,zh_cn
西林县,CHN045010030,meiya_hotel,zh_cn
隆林各族自治县,CHN045010031,meiya_hotel,zh_cn
贺州,CHN045011000,meiya_hotel,zh_cn
八步区,CHN045011002,meiya_hotel,zh_cn
昭平县,CHN045011021,meiya_hotel,zh_cn
钟山县,CHN045011022,meiya_hotel,zh_cn
富川瑶族自治县,CHN045011023,meiya_hotel,zh_cn
河池,CHN045012000,meiya_hotel,zh_cn
金城江区,CHN045012002,meiya_hotel,zh_cn
南丹县,CHN045012021,meiya_hotel,zh_cn
天峨县,CHN045012022,meiya_hotel,zh_cn
凤山县,CHN045012023,meiya_hotel,zh_cn
东兰县,CHN045012024,meiya_hotel,zh_cn
罗城仫佬族自治县,CHN045012025,meiya_hotel,zh_cn
环江毛南族自治县,CHN045012026,meiya_hotel,zh_cn
巴马瑶族自治县,CHN045012027,meiya_hotel,zh_cn
都安瑶族自治县,CHN045012028,meiya_hotel,zh_cn
大化瑶族自治县,CHN045012029,meiya_hotel,zh_cn
宜州市,CHN045012081,meiya_hotel,zh_cn
来宾,CHN045013000,meiya_hotel,zh_cn
兴宾区,CHN045013002,meiya_hotel,zh_cn
忻城县,CHN045013021,meiya_hotel,zh_cn
象州县,CHN045013022,meiya_hotel,zh_cn
武宣县,CHN045013023,meiya_hotel,zh_cn
金秀瑶族自治县,CHN045013024,meiya_hotel,zh_cn
合山市,CHN045013081,meiya_hotel,zh_cn
崇左,CHN045014000,meiya_hotel,zh_cn
扶绥县,CHN045014021,meiya_hotel,zh_cn
宁明县,CHN045014022,meiya_hotel,zh_cn
龙州县,CHN045014023,meiya_hotel,zh_cn
大新县,CHN045014024,meiya_hotel,zh_cn
天等县,CHN045014025,meiya_hotel,zh_cn
凭祥市,CHN045014081,meiya_hotel,zh_cn
海口,CHN046001000,meiya_hotel,zh_cn
秀英区,CHN046001005,meiya_hotel,zh_cn
龙华区,CHN046001006,meiya_hotel,zh_cn
琼山区,CHN046001007,meiya_hotel,zh_cn
美兰区,CHN046001008,meiya_hotel,zh_cn
三亚,CHN046002000,meiya_hotel,zh_cn
三沙,CHN046003000,meiya_hotel,zh_cn
五指山,CHN046091000,meiya_hotel,zh_cn
琼海,CHN046092000,meiya_hotel,zh_cn
儋州,CHN046093000,meiya_hotel,zh_cn
文昌,CHN046095000,meiya_hotel,zh_cn
万宁,CHN046096000,meiya_hotel,zh_cn
东方,CHN046097000,meiya_hotel,zh_cn
定安,CHN046A25000,meiya_hotel,zh_cn
屯昌,CHN046A26000,meiya_hotel,zh_cn
澄迈,CHN046A27000,meiya_hotel,zh_cn
临高,CHN046A28000,meiya_hotel,zh_cn
白沙,CHN046A30000,meiya_hotel,zh_cn
昌江,CHN046A31000,meiya_hotel,zh_cn
乐东,CHN046A33000,meiya_hotel,zh_cn
陵水,CHN046A34000,meiya_hotel,zh_cn
保亭,CHN046A35000,meiya_hotel,zh_cn
琼中,CHN046A36000,meiya_hotel,zh_cn
重庆,CHN050000000,meiya_hotel,zh_cn
万州区,CHN050001000,meiya_hotel,zh_cn
涪陵区,CHN050002000,meiya_hotel,zh_cn
渝中区,CHN050003000,meiya_hotel,zh_cn
大渡口区,CHN050004000,meiya_hotel,zh_cn
沙坪坝区,CHN050006000,meiya_hotel,zh_cn
九龙坡区,CHN050007000,meiya_hotel,zh_cn
南岸区,CHN050008000,meiya_hotel,zh_cn
北碚区,CHN050009000,meiya_hotel,zh_cn
渝北区,CHN050012000,meiya_hotel,zh_cn
巴南区,CHN050013000,meiya_hotel,zh_cn
长寿区,CHN050021000,meiya_hotel,zh_cn
綦江区,CHN050022000,meiya_hotel,zh_cn
潼南县,CHN050023000,meiya_hotel,zh_cn
铜梁县,CHN050024000,meiya_hotel,zh_cn
大足区,CHN050025000,meiya_hotel,zh_cn
荣昌县,CHN050026000,meiya_hotel,zh_cn
璧山县,CHN050027000,meiya_hotel,zh_cn
梁平县,CHN050028000,meiya_hotel,zh_cn
城口县,CHN050029000,meiya_hotel,zh_cn
丰都县,CHN050030000,meiya_hotel,zh_cn
垫江县,CHN050031000,meiya_hotel,zh_cn
武隆县,CHN050032000,meiya_hotel,zh_cn
忠县,CHN050033000,meiya_hotel,zh_cn
开县,CHN050034000,meiya_hotel,zh_cn
云阳县,CHN050035000,meiya_hotel,zh_cn
奉节县,CHN050036000,meiya_hotel,zh_cn
巫山县,CHN050037000,meiya_hotel,zh_cn
巫溪县,CHN050038000,meiya_hotel,zh_cn
黔江区,CHN050039000,meiya_hotel,zh_cn
江津区,CHN050081000,meiya_hotel,zh_cn
合川区,CHN050082000,meiya_hotel,zh_cn
永川区,CHN050083000,meiya_hotel,zh_cn
南川区,CHN050084000,meiya_hotel,zh_cn
成都,CHN051001000,meiya_hotel,zh_cn
锦江区,CHN051001004,meiya_hotel,zh_cn
青羊区,CHN051001005,meiya_hotel,zh_cn
金牛区,CHN051001006,meiya_hotel,zh_cn
武侯区,CHN051001007,meiya_hotel,zh_cn
成华区,CHN051001008,meiya_hotel,zh_cn
龙泉驿区,CHN051001012,meiya_hotel,zh_cn
青白江区,CHN051001013,meiya_hotel,zh_cn
新都区,CHN051001014,meiya_hotel,zh_cn
温江区,CHN051001015,meiya_hotel,zh_cn
