alias,code,vendor_type,language
Chi Ping Xian ,CHN037015023,meiya_hotel,en_us
Dong A Xian ,CHN037015024,meiya_hotel,en_us
Guan Xian ,CHN037015025,meiya_hotel,en_us
Gao Tang Xian ,CHN037015026,meiya_hotel,en_us
Lin Qing Shi ,CHN037015081,meiya_hotel,en_us
Bin Zhou ,CHN037016000,meiya_hotel,en_us
Bin Cheng Qu ,CHN037016002,meiya_hotel,en_us
Hui Min Xian ,CHN037016021,meiya_hotel,en_us
Yang Xin Xian ,CHN037016022,meiya_hotel,en_us
Wu Di Xian ,CHN037016023,meiya_hotel,en_us
Zhan Hua Xian ,CHN037016024,meiya_hotel,en_us
Bo Xing Xian ,CHN037016025,meiya_hotel,en_us
Zou Ping Xian ,CHN037016026,meiya_hotel,en_us
He Ze ,CHN037017000,meiya_hotel,en_us
Mu Dan Qu ,CHN037017002,meiya_hotel,en_us
Cao Xian ,CHN037017021,meiya_hotel,en_us
Dan Xian ,CHN037017022,meiya_hotel,en_us
Cheng Wu Xian ,CHN037017023,meiya_hotel,en_us
Ju Ye Xian ,CHN037017024,meiya_hotel,en_us
Yun Cheng Xian ,CHN037017025,meiya_hotel,en_us
Juan Cheng Xian ,CHN037017026,meiya_hotel,en_us
Ding Tao Xian ,CHN037017027,meiya_hotel,en_us
Dong Ming Xian ,CHN037017028,meiya_hotel,en_us
Zheng Zhou ,CHN041001000,meiya_hotel,en_us
Zhong Yuan Qu ,CHN041001002,meiya_hotel,en_us
Er Qi Qu ,CHN041001003,meiya_hotel,en_us
Guan Cheng Hui Zu Qu ,CHN041001004,meiya_hotel,en_us
Jin Shui Qu ,CHN041001005,meiya_hotel,en_us
Shang Jie Qu ,CHN041001006,meiya_hotel,en_us
Hui Ji Qu ,CHN041001008,meiya_hotel,en_us
Zhong Mou Xian ,CHN041001022,meiya_hotel,en_us
Gong Yi Shi ,CHN041001081,meiya_hotel,en_us
Xing Yang Shi ,CHN041001082,meiya_hotel,en_us
Xin Mi Shi ,CHN041001083,meiya_hotel,en_us
Xin Zheng Shi ,CHN041001084,meiya_hotel,en_us
Deng Feng Shi ,CHN041001085,meiya_hotel,en_us
Kai Feng ,CHN041002000,meiya_hotel,en_us
Long Ting Qu ,CHN041002002,meiya_hotel,en_us
Shun He Hui Zu Qu ,CHN041002003,meiya_hotel,en_us
Yu Wang Tai Qu ,CHN041002005,meiya_hotel,en_us
Jin Ming Qu ,CHN041002011,meiya_hotel,en_us
Qi Xian ,CHN041002021,meiya_hotel,en_us
Tong Xu Xian ,CHN041002022,meiya_hotel,en_us
Wei Shi Xian ,CHN041002023,meiya_hotel,en_us
Kai Feng Xian ,CHN041002024,meiya_hotel,en_us
Lan Kao Xian ,CHN041002025,meiya_hotel,en_us
Luo Yang ,CHN041003000,meiya_hotel,en_us
Lao Cheng Qu ,CHN041003002,meiya_hotel,en_us
Xi Gong Qu ,CHN041003003,meiya_hotel,en_us
Chan He Hui Zu Qu ,CHN041003004,meiya_hotel,en_us
Jian Xi Qu ,CHN041003005,meiya_hotel,en_us
Ji Li Qu ,CHN041003006,meiya_hotel,en_us
Luo Long Qu ,CHN041003011,meiya_hotel,en_us
Meng Jin Xian ,CHN041003022,meiya_hotel,en_us
Xin An Xian ,CHN041003023,meiya_hotel,en_us
Luan Chuan Xian ,CHN041003024,meiya_hotel,en_us
Song Xian ,CHN041003025,meiya_hotel,en_us
Ru Yang Xian ,CHN041003026,meiya_hotel,en_us
Yi Yang Xian ,CHN041003027,meiya_hotel,en_us
Luo Ning Xian ,CHN041003028,meiya_hotel,en_us
Yi Chuan Xian ,CHN041003029,meiya_hotel,en_us
Yan Shi Shi ,CHN041003081,meiya_hotel,en_us
Ping Ding Shan ,CHN041004000,meiya_hotel,en_us
Wei Dong Qu ,CHN041004003,meiya_hotel,en_us
Shi Long Qu ,CHN041004004,meiya_hotel,en_us
Zhan He Qu ,CHN041004011,meiya_hotel,en_us
Bao Feng Xian ,CHN041004021,meiya_hotel,en_us
Ye Xian ,CHN041004022,meiya_hotel,en_us
Lu Shan Xian ,CHN041004023,meiya_hotel,en_us
Jia Xian ,CHN041004025,meiya_hotel,en_us
Wu Gang Shi ,CHN041004081,meiya_hotel,en_us
Ru Zhou Shi ,CHN041004082,meiya_hotel,en_us
An Yang ,CHN041005000,meiya_hotel,en_us
Wen Feng Qu ,CHN041005002,meiya_hotel,en_us
Bei Guan Qu ,CHN041005003,meiya_hotel,en_us
Yin Du Qu ,CHN041005005,meiya_hotel,en_us
Long An Qu ,CHN041005006,meiya_hotel,en_us
An Yang Xian ,CHN041005022,meiya_hotel,en_us
Tang Yin Xian ,CHN041005023,meiya_hotel,en_us
Hua Xian ,CHN041005026,meiya_hotel,en_us
Na Huang Xian ,CHN041005027,meiya_hotel,en_us
Lin Zhou Shi ,CHN041005081,meiya_hotel,en_us
He Bi ,CHN041006000,meiya_hotel,en_us
He Shan Qu ,CHN041006002,meiya_hotel,en_us
Shan Cheng Qu ,CHN041006003,meiya_hotel,en_us
Qi Bin Qu ,CHN041006011,meiya_hotel,en_us
Jun Xian ,CHN041006021,meiya_hotel,en_us
Qi Xian ,CHN041006022,meiya_hotel,en_us
Xin Xiang ,CHN041007000,meiya_hotel,en_us
Hong Qi Qu ,CHN041007002,meiya_hotel,en_us
Wei Bin Qu ,CHN041007003,meiya_hotel,en_us
Feng Quan Qu ,CHN041007004,meiya_hotel,en_us
Mu Ye Qu ,CHN041007011,meiya_hotel,en_us
Xin Xiang Xian ,CHN041007021,meiya_hotel,en_us
Huo Jia Xian ,CHN041007024,meiya_hotel,en_us
Yuan Yang Xian ,CHN041007025,meiya_hotel,en_us
Yan Jin Xian ,CHN041007026,meiya_hotel,en_us
Feng Qiu Xian ,CHN041007027,meiya_hotel,en_us
Chang Yuan Xian ,CHN041007028,meiya_hotel,en_us
Wei Hui Shi ,CHN041007081,meiya_hotel,en_us
Hui Xian Shi ,CHN041007082,meiya_hotel,en_us
Jiao Zuo ,CHN041008000,meiya_hotel,en_us
Jie Fang Qu ,CHN041008002,meiya_hotel,en_us
Zhong Zhan Qu ,CHN041008003,meiya_hotel,en_us
Ma Cun Qu ,CHN041008004,meiya_hotel,en_us
Shan Yang Qu ,CHN041008011,meiya_hotel,en_us
Xiu Wu Xian ,CHN041008021,meiya_hotel,en_us
Bo Ai Xian ,CHN041008022,meiya_hotel,en_us
Wu Zhi Xian ,CHN041008023,meiya_hotel,en_us
Wen Xian ,CHN041008025,meiya_hotel,en_us
Qin Yang Shi ,CHN041008082,meiya_hotel,en_us
Meng Zhou Shi ,CHN041008083,meiya_hotel,en_us
Pu Yang ,CHN041009000,meiya_hotel,en_us
Hua Long Qu ,CHN041009002,meiya_hotel,en_us
Qing Feng Xian ,CHN041009022,meiya_hotel,en_us
Nan Le Xian ,CHN041009023,meiya_hotel,en_us
Fan Xian ,CHN041009026,meiya_hotel,en_us
Tai Qian Xian ,CHN041009027,meiya_hotel,en_us
Pu Yang Xian ,CHN041009028,meiya_hotel,en_us
Xu Chang ,CHN041010000,meiya_hotel,en_us
Wei Du Qu ,CHN041010002,meiya_hotel,en_us
Xu Chang Xian ,CHN041010023,meiya_hotel,en_us
Yan Ling Xian ,CHN041010024,meiya_hotel,en_us
Xiang Cheng Xian ,CHN041010025,meiya_hotel,en_us
Yu Zhou Shi ,CHN041010081,meiya_hotel,en_us
Chang Ge Shi ,CHN041010082,meiya_hotel,en_us
Lei He ,CHN041011000,meiya_hotel,en_us
Yuan Hui Qu ,CHN041011002,meiya_hotel,en_us
Yan Cheng Qu ,CHN041011003,meiya_hotel,en_us
Zhao Ling Qu ,CHN041011004,meiya_hotel,en_us
Wu Yang Xian ,CHN041011021,meiya_hotel,en_us
Lin Ying Xian ,CHN041011022,meiya_hotel,en_us
San Men Xia ,CHN041012000,meiya_hotel,en_us
Hu Bin Qu ,CHN041012002,meiya_hotel,en_us
Sheng Chi Xian ,CHN041012021,meiya_hotel,en_us
Shan Xian ,CHN041012022,meiya_hotel,en_us
Lu Shi Xian ,CHN041012024,meiya_hotel,en_us
Yi Ma Shi ,CHN041012081,meiya_hotel,en_us
Ling Bao Shi ,CHN041012082,meiya_hotel,en_us
Nan Yang ,CHN041013000,meiya_hotel,en_us
Wan Cheng Qu ,CHN041013002,meiya_hotel,en_us
Wo Long Qu ,CHN041013003,meiya_hotel,en_us
Nan Zhao Xian ,CHN041013021,meiya_hotel,en_us
Fang Cheng Xian ,CHN041013022,meiya_hotel,en_us
Xi Xia Xian ,CHN041013023,meiya_hotel,en_us
Zhen Ping Xian ,CHN041013024,meiya_hotel,en_us
Na Xiang Xian ,CHN041013025,meiya_hotel,en_us
Xi Chuan Xian ,CHN041013026,meiya_hotel,en_us
She Qi Xian ,CHN041013027,meiya_hotel,en_us
Tang He Xian ,CHN041013028,meiya_hotel,en_us
Xin Ye Xian ,CHN041013029,meiya_hotel,en_us
Tong Bai Xian ,CHN041013030,meiya_hotel,en_us
Deng Zhou Shi ,CHN041013081,meiya_hotel,en_us
Shang Qiu ,CHN041014000,meiya_hotel,en_us
Liang Yuan Qu ,CHN041014002,meiya_hotel,en_us
Sui Yang Qu ,CHN041014003,meiya_hotel,en_us
Min Quan Xian ,CHN041014021,meiya_hotel,en_us
Sui Xian ,CHN041014022,meiya_hotel,en_us
Ning Ling Xian ,CHN041014023,meiya_hotel,en_us
Zhe Cheng Xian ,CHN041014024,meiya_hotel,en_us
Yu Cheng Xian ,CHN041014025,meiya_hotel,en_us
Xia Yi Xian ,CHN041014026,meiya_hotel,en_us
Yong Cheng Shi ,CHN041014081,meiya_hotel,en_us
Xin Yang ,CHN041015000,meiya_hotel,en_us
Shi He Qu ,CHN041015002,meiya_hotel,en_us
Ping Qiao Qu ,CHN041015003,meiya_hotel,en_us
Luo Shan Xian ,CHN041015021,meiya_hotel,en_us
Guang Shan Xian ,CHN041015022,meiya_hotel,en_us
Xin Xian ,CHN041015023,meiya_hotel,en_us
Shang Cheng Xian ,CHN041015024,meiya_hotel,en_us
Gu Shi Xian ,CHN041015025,meiya_hotel,en_us
Huang Chuan Xian ,CHN041015026,meiya_hotel,en_us
Huai Bin Xian ,CHN041015027,meiya_hotel,en_us
Xi Xian ,CHN041015028,meiya_hotel,en_us
Zhou Kou ,CHN041016000,meiya_hotel,en_us
Chuan Hui Qu ,CHN041016002,meiya_hotel,en_us
Fu Gou Xian ,CHN041016021,meiya_hotel,en_us
Xi Hua Xian ,CHN041016022,meiya_hotel,en_us
Shang Shui Xian ,CHN041016023,meiya_hotel,en_us
Shen Qiu Xian ,CHN041016024,meiya_hotel,en_us
Dan Cheng Xian ,CHN041016025,meiya_hotel,en_us
Huai Yang Xian ,CHN041016026,meiya_hotel,en_us
Tai Kang Xian ,CHN041016027,meiya_hotel,en_us
Lu Yi Xian ,CHN041016028,meiya_hotel,en_us
Xiang Cheng Shi ,CHN041016081,meiya_hotel,en_us
Zhu Ma Dian ,CHN041017000,meiya_hotel,en_us
Yi Cheng Qu ,CHN041017002,meiya_hotel,en_us
Xi Ping Xian ,CHN041017021,meiya_hotel,en_us
Shang Cai Xian ,CHN041017022,meiya_hotel,en_us
Ping Yu Xian ,CHN041017023,meiya_hotel,en_us
Zheng Yang Xian ,CHN041017024,meiya_hotel,en_us
Que Shan Xian ,CHN041017025,meiya_hotel,en_us
Mi Yang Xian ,CHN041017026,meiya_hotel,en_us
Ru Nan Xian ,CHN041017027,meiya_hotel,en_us
Sui Ping Xian ,CHN041017028,meiya_hotel,en_us
Xin Cai Xian ,CHN041017029,meiya_hotel,en_us
Ji Yuan ,CHN041018000,meiya_hotel,en_us
Wu Han ,CHN042001000,meiya_hotel,en_us
Jiang An Qu ,CHN042001002,meiya_hotel,en_us
Jiang Han Qu ,CHN042001003,meiya_hotel,en_us
Qiao Kou Qu ,CHN042001004,meiya_hotel,en_us
Han Yang Qu ,CHN042001005,meiya_hotel,en_us
Wu Chang Qu ,CHN042001006,meiya_hotel,en_us
Hong Shan Qu ,CHN042001011,meiya_hotel,en_us
Dong Xi Hu Qu ,CHN042001012,meiya_hotel,en_us
Han Nan Qu ,CHN042001013,meiya_hotel,en_us
Cai Dian Qu ,CHN042001014,meiya_hotel,en_us
Jiang Xia Qu ,CHN042001015,meiya_hotel,en_us
Huang Bei Qu ,CHN042001016,meiya_hotel,en_us
Xin Zhou Qu ,CHN042001017,meiya_hotel,en_us
Huang Shi ,CHN042002000,meiya_hotel,en_us
Huang Shi Gang Qu ,CHN042002002,meiya_hotel,en_us
Xi Sai Shan Qu ,CHN042002003,meiya_hotel,en_us
Xia Lu Qu ,CHN042002004,meiya_hotel,en_us
Tie Shan Qu ,CHN042002005,meiya_hotel,en_us
Yang Xin Xian ,CHN042002022,meiya_hotel,en_us
Da Ye Shi ,CHN042002081,meiya_hotel,en_us
Shi Yan ,CHN042003000,meiya_hotel,en_us
Mao Jian Qu ,CHN042003002,meiya_hotel,en_us
Zhang Wan Qu ,CHN042003003,meiya_hotel,en_us
Yun Xian ,CHN042003021,meiya_hotel,en_us
Yun Xi Xian ,CHN042003022,meiya_hotel,en_us
Zhu Shan Xian ,CHN042003023,meiya_hotel,en_us
Zhu Xi Xian ,CHN042003024,meiya_hotel,en_us
Fang Xian ,CHN042003025,meiya_hotel,en_us
Dan Jiang Kou Shi ,CHN042003081,meiya_hotel,en_us
Yi Chang ,CHN042005000,meiya_hotel,en_us
Xi Ling Qu ,CHN042005002,meiya_hotel,en_us
Wu Jia Gang Qu ,CHN042005003,meiya_hotel,en_us
Dian Jun Qu ,CHN042005004,meiya_hotel,en_us
Xiao Ting Qu ,CHN042005005,meiya_hotel,en_us
Yi Ling Qu ,CHN042005006,meiya_hotel,en_us
Yuan An Xian ,CHN042005025,meiya_hotel,en_us
Xing Shan Xian ,CHN042005026,meiya_hotel,en_us
Zi Gui Xian ,CHN042005027,meiya_hotel,en_us
Chang Yang Tu Jia Zu Zi Zhi Xian ,CHN042005028,meiya_hotel,en_us
Wu Feng Tu Jia Zu Zi Zhi Xian ,CHN042005029,meiya_hotel,en_us
Yi Du Shi ,CHN042005081,meiya_hotel,en_us
Dang Yang Shi ,CHN042005082,meiya_hotel,en_us
Zhi Jiang Shi ,CHN042005083,meiya_hotel,en_us
Xiang Yang ,CHN042006000,meiya_hotel,en_us
Xiang Cheng Qu ,CHN042006002,meiya_hotel,en_us
Fan Cheng Qu ,CHN042006006,meiya_hotel,en_us
Xiang Zhou Qu ,CHN042006007,meiya_hotel,en_us
Nan Zhang Xian ,CHN042006024,meiya_hotel,en_us
Gu Cheng Xian ,CHN042006025,meiya_hotel,en_us
Bao Kang Xian ,CHN042006026,meiya_hotel,en_us
Lao He Kou Shi ,CHN042006082,meiya_hotel,en_us
Zao Yang Shi ,CHN042006083,meiya_hotel,en_us
Yi Cheng Shi ,CHN042006084,meiya_hotel,en_us
E Zhou ,CHN042007000,meiya_hotel,en_us
Liang Zi Hu Qu ,CHN042007002,meiya_hotel,en_us
Hua Rong Qu ,CHN042007003,meiya_hotel,en_us
E Cheng Qu ,CHN042007004,meiya_hotel,en_us
Jing Men ,CHN042008000,meiya_hotel,en_us
Dong Bao Qu ,CHN042008002,meiya_hotel,en_us
Duo Dao Qu ,CHN042008004,meiya_hotel,en_us
Jing Shan Xian ,CHN042008021,meiya_hotel,en_us
Sha Yang Xian ,CHN042008022,meiya_hotel,en_us
Zhong Xiang Shi ,CHN042008081,meiya_hotel,en_us
Xiao Gan ,CHN042009000,meiya_hotel,en_us
Xiao Nan Qu ,CHN042009002,meiya_hotel,en_us
Xiao Chang Xian ,CHN042009021,meiya_hotel,en_us
Da Wu Xian ,CHN042009022,meiya_hotel,en_us
Yun Meng Xian ,CHN042009023,meiya_hotel,en_us
Ying Cheng Shi ,CHN042009081,meiya_hotel,en_us
An Lu Shi ,CHN042009082,meiya_hotel,en_us
Han Chuan Shi ,CHN042009084,meiya_hotel,en_us
Jing Zhou ,CHN042010000,meiya_hotel,en_us
Sha Shi Qu ,CHN042010002,meiya_hotel,en_us
Jing Zhou Qu ,CHN042010003,meiya_hotel,en_us
Gong An Xian ,CHN042010022,meiya_hotel,en_us
Jian Li Xian ,CHN042010023,meiya_hotel,en_us
Jiang Ling Xian ,CHN042010024,meiya_hotel,en_us
Shi Shou Shi ,CHN042010081,meiya_hotel,en_us
Hong Hu Shi ,CHN042010083,meiya_hotel,en_us
Song Zi Shi ,CHN042010087,meiya_hotel,en_us
Huang Gang ,CHN042011000,meiya_hotel,en_us
Huang Zhou Qu ,CHN042011002,meiya_hotel,en_us
Tuan Feng Xian ,CHN042011021,meiya_hotel,en_us
Hong An Xian ,CHN042011022,meiya_hotel,en_us
Luo Tian Xian ,CHN042011023,meiya_hotel,en_us
Ying Shan Xian ,CHN042011024,meiya_hotel,en_us
Xi Shui Xian ,CHN042011025,meiya_hotel,en_us
Qin Chun Xian ,CHN042011026,meiya_hotel,en_us
Huang Mei Xian ,CHN042011027,meiya_hotel,en_us
Ma Cheng Shi ,CHN042011081,meiya_hotel,en_us
Wu Xue Shi ,CHN042011082,meiya_hotel,en_us
Xian Ning ,CHN042012000,meiya_hotel,en_us
Xian An Qu ,CHN042012002,meiya_hotel,en_us
Jia Yu Xian ,CHN042012021,meiya_hotel,en_us
Tong Cheng Xian ,CHN042012022,meiya_hotel,en_us
Chong Yang Xian ,CHN042012023,meiya_hotel,en_us
Tong Shan Xian ,CHN042012024,meiya_hotel,en_us
Chi Bi Shi ,CHN042012081,meiya_hotel,en_us
Sui Zhou ,CHN042013000,meiya_hotel,en_us
Zeng Du Qu ,CHN042013002,meiya_hotel,en_us
Sui Xian ,CHN042013021,meiya_hotel,en_us
Guang Shui Shi ,CHN042013081,meiya_hotel,en_us
En Shi ,CHN042028000,meiya_hotel,en_us
En Shi Shi ,CHN042028001,meiya_hotel,en_us
Li Chuan Shi ,CHN042028002,meiya_hotel,en_us
Jian Shi Xian ,CHN042028022,meiya_hotel,en_us
Ba Dong Xian ,CHN042028023,meiya_hotel,en_us
Xuan En Xian ,CHN042028025,meiya_hotel,en_us
Xian Feng Xian ,CHN042028026,meiya_hotel,en_us
Lai Feng Xian ,CHN042028027,meiya_hotel,en_us
He Feng Xian ,CHN042028028,meiya_hotel,en_us
Xian Tao ,CHN042094000,meiya_hotel,en_us
Qian Jiang ,CHN042095000,meiya_hotel,en_us
Tian Men ,CHN042096000,meiya_hotel,en_us
Shen Nong Jia ,CHN042A21000,meiya_hotel,en_us
Chang Sha ,CHN043001000,meiya_hotel,en_us
Chang Sha Xian ,CHN043001021,meiya_hotel,en_us
Ning Xiang Xian ,CHN043001024,meiya_hotel,en_us
Liu Yang Shi ,CHN043001081,meiya_hotel,en_us
Zhu Zhou ,CHN043002000,meiya_hotel,en_us
Xiang Tan ,CHN043003000,meiya_hotel,en_us
Yu Hu Qu ,CHN043003002,meiya_hotel,en_us
Yue Tang Qu ,CHN043003004,meiya_hotel,en_us
Xiang Tan Xian ,CHN043003021,meiya_hotel,en_us
Xiang Xiang Shi ,CHN043003081,meiya_hotel,en_us
Shao Shan Shi ,CHN043003082,meiya_hotel,en_us
Heng Yang ,CHN043004000,meiya_hotel,en_us
Zhu Hui Qu ,CHN043004005,meiya_hotel,en_us
Yan Feng Qu ,CHN043004006,meiya_hotel,en_us
Shi Gu Qu ,CHN043004007,meiya_hotel,en_us
Zheng Xiang Qu ,CHN043004008,meiya_hotel,en_us
Nan Yue Qu ,CHN043004012,meiya_hotel,en_us
Heng Yang Xian ,CHN043004021,meiya_hotel,en_us
Heng Nan Xian ,CHN043004022,meiya_hotel,en_us
Heng Shan Xian ,CHN043004023,meiya_hotel,en_us
Heng Dong Xian ,CHN043004024,meiya_hotel,en_us
Qi Dong Xian ,CHN043004026,meiya_hotel,en_us
Lei Yang Shi ,CHN043004081,meiya_hotel,en_us
Chang Ning Shi ,CHN043004082,meiya_hotel,en_us
Shao Yang ,CHN043005000,meiya_hotel,en_us
Shuang Qing Qu ,CHN043005002,meiya_hotel,en_us
Da Xiang Qu ,CHN043005003,meiya_hotel,en_us
Bei Ta Qu ,CHN043005011,meiya_hotel,en_us
Shao Dong Xian ,CHN043005021,meiya_hotel,en_us
Xin Shao Xian ,CHN043005022,meiya_hotel,en_us
Shao Yang Xian ,CHN043005023,meiya_hotel,en_us
Long Hui Xian ,CHN043005024,meiya_hotel,en_us
Dong Kou Xian ,CHN043005025,meiya_hotel,en_us
Sui Ning Xian ,CHN043005027,meiya_hotel,en_us
Xin Ning Xian ,CHN043005028,meiya_hotel,en_us
Cheng Bu Miao Zu Zi Zhi Xian ,CHN043005029,meiya_hotel,en_us
Wu Gang Shi ,CHN043005081,meiya_hotel,en_us
Yue Yang ,CHN043006000,meiya_hotel,en_us
Yue Yang Lou Qu ,CHN043006002,meiya_hotel,en_us
Yun Xi Qu ,CHN043006003,meiya_hotel,en_us
Jun Shan Qu ,CHN043006011,meiya_hotel,en_us
Yue Yang Xian ,CHN043006021,meiya_hotel,en_us
Hua Rong Xian ,CHN043006023,meiya_hotel,en_us
Xiang Yin Xian ,CHN043006024,meiya_hotel,en_us
Ping Jiang Xian ,CHN043006026,meiya_hotel,en_us
Mi Luo Shi ,CHN043006081,meiya_hotel,en_us
Lin Xiang Shi ,CHN043006082,meiya_hotel,en_us
Chang De ,CHN043007000,meiya_hotel,en_us
Wu Ling Qu ,CHN043007002,meiya_hotel,en_us
Ding Cheng Qu ,CHN043007003,meiya_hotel,en_us
An Xiang Xian ,CHN043007021,meiya_hotel,en_us
Han Shou Xian ,CHN043007022,meiya_hotel,en_us
Li Xian ,CHN043007023,meiya_hotel,en_us
Lin Li Xian ,CHN043007024,meiya_hotel,en_us
Tao Yuan Xian ,CHN043007025,meiya_hotel,en_us
Shi Men Xian ,CHN043007026,meiya_hotel,en_us
Jin Shi Shi ,CHN043007081,meiya_hotel,en_us
Zhang Jia Jie ,CHN043008000,meiya_hotel,en_us
Yong Ding Qu ,CHN043008002,meiya_hotel,en_us
Wu Ling Yuan Qu ,CHN043008011,meiya_hotel,en_us
Ci Li Xian ,CHN043008021,meiya_hotel,en_us
Sang Zhi Xian ,CHN043008022,meiya_hotel,en_us
Yi Yang ,CHN043009000,meiya_hotel,en_us
Zi Yang Qu ,CHN043009002,meiya_hotel,en_us
He Shan Qu ,CHN043009003,meiya_hotel,en_us
Nan Xian ,CHN043009021,meiya_hotel,en_us
Tao Jiang Xian ,CHN043009022,meiya_hotel,en_us
An Hua Xian ,CHN043009023,meiya_hotel,en_us
Yuan Jiang Shi ,CHN043009081,meiya_hotel,en_us
Chen Zhou ,CHN043010000,meiya_hotel,en_us
Bei Hu Qu ,CHN043010002,meiya_hotel,en_us
Su Xian Qu ,CHN043010003,meiya_hotel,en_us
Gui Yang Xian ,CHN043010021,meiya_hotel,en_us
Yi Zhang Xian ,CHN043010022,meiya_hotel,en_us
Yong Xing Xian ,CHN043010023,meiya_hotel,en_us
Jia He Xian ,CHN043010024,meiya_hotel,en_us
Lin Wu Xian ,CHN043010025,meiya_hotel,en_us
Ru Cheng Xian ,CHN043010026,meiya_hotel,en_us
Gui Dong Xian ,CHN043010027,meiya_hotel,en_us
An Ren Xian ,CHN043010028,meiya_hotel,en_us
Zi Xing Shi ,CHN043010081,meiya_hotel,en_us
Yong Zhou ,CHN043011000,meiya_hotel,en_us
Ling Ling Qu ,CHN043011002,meiya_hotel,en_us
Ling Shui Tan Qu ,CHN043011003,meiya_hotel,en_us
Qi Yang Xian ,CHN043011021,meiya_hotel,en_us
Dong An Xian ,CHN043011022,meiya_hotel,en_us
Shuang Pai Xian ,CHN043011023,meiya_hotel,en_us
Dao Xian ,CHN043011024,meiya_hotel,en_us
Jiang Yong Xian ,CHN043011025,meiya_hotel,en_us
Ning Yuan Xian ,CHN043011026,meiya_hotel,en_us
Lan Shan Xian ,CHN043011027,meiya_hotel,en_us
Xin Tian Xian ,CHN043011028,meiya_hotel,en_us
Jiang Hua Yao Zu Zi Zhi Xian ,CHN043011029,meiya_hotel,en_us
Huai Hua ,CHN043012000,meiya_hotel,en_us
He Cheng Qu ,CHN043012002,meiya_hotel,en_us
Zhong Fang Xian ,CHN043012021,meiya_hotel,en_us
Yuan Ling Xian ,CHN043012022,meiya_hotel,en_us
Chen Xi Xian ,CHN043012023,meiya_hotel,en_us
Xu Pu Xian ,CHN043012024,meiya_hotel,en_us
Hui Tong Xian ,CHN043012025,meiya_hotel,en_us
Ma Yang Miao Zu Zi Zhi Xian ,CHN043012026,meiya_hotel,en_us
Xin Huang Dong Zu Zi Zhi Xian ,CHN043012027,meiya_hotel,en_us
Zhi Jiang Dong Zu Zi Zhi Xian ,CHN043012028,meiya_hotel,en_us
Jing Zhou Miao Zu Dong Zu Zi Zhi Xian ,CHN043012029,meiya_hotel,en_us
Tong Dao Dong Zu Zi Zhi Xian ,CHN043012030,meiya_hotel,en_us
Hong Jiang Shi ,CHN043012081,meiya_hotel,en_us
Lou Di ,CHN043013000,meiya_hotel,en_us
Lou Xing Qu ,CHN043013002,meiya_hotel,en_us
Shuang Feng Xian ,CHN043013021,meiya_hotel,en_us
Xin Hua Xian ,CHN043013022,meiya_hotel,en_us
Ling Shui Jiang Shi ,CHN043013081,meiya_hotel,en_us
Lian Yuan Shi ,CHN043013082,meiya_hotel,en_us
Xiang Xi ,CHN043031000,meiya_hotel,en_us
Ji Shou Shi ,CHN043031001,meiya_hotel,en_us
Lu Xi Xian ,CHN043031022,meiya_hotel,en_us
Feng Huang Xian ,CHN043031023,meiya_hotel,en_us
Hua Yuan Xian ,CHN043031024,meiya_hotel,en_us
Bao Jing Xian ,CHN043031025,meiya_hotel,en_us
Gu Zhang Xian ,CHN043031026,meiya_hotel,en_us
Yong Shun Xian ,CHN043031027,meiya_hotel,en_us
Long Shan Xian ,CHN043031030,meiya_hotel,en_us
Guang Zhou ,CHN044001000,meiya_hotel,en_us
Li Wan Qu ,CHN044001003,meiya_hotel,en_us
Yue Xiu Qu ,CHN044001004,meiya_hotel,en_us
Hai Zhu Qu ,CHN044001005,meiya_hotel,en_us
Tian He Qu ,CHN044001006,meiya_hotel,en_us
Huang Pu Qu ,CHN044001012,meiya_hotel,en_us
Fan Yu Qu ,CHN044001013,meiya_hotel,en_us
Hua Du Qu ,CHN044001014,meiya_hotel,en_us
Nan Sha Qu ,CHN044001015,meiya_hotel,en_us
Luo Gang Qu ,CHN044001016,meiya_hotel,en_us
Zeng Cheng Shi ,CHN044001083,meiya_hotel,en_us
Cong Hua Shi ,CHN044001084,meiya_hotel,en_us
Shao Guan ,CHN044002000,meiya_hotel,en_us
Wu Jiang Qu ,CHN044002003,meiya_hotel,en_us
Cheng Jiang Qu ,CHN044002004,meiya_hotel,en_us
Qu Jiang Qu ,CHN044002005,meiya_hotel,en_us
Shi Xing Xian ,CHN044002022,meiya_hotel,en_us
Ren Hua Xian ,CHN044002024,meiya_hotel,en_us
Weng Yuan Xian ,CHN044002029,meiya_hotel,en_us
Ru Yuan Yao Zu Zi Zhi Xian ,CHN044002032,meiya_hotel,en_us
Xin Feng Xian ,CHN044002033,meiya_hotel,en_us
Le Chang Shi ,CHN044002081,meiya_hotel,en_us
Nan Xiong Shi ,CHN044002082,meiya_hotel,en_us
Shen Chou ,CHN044003000,meiya_hotel,en_us
Luo Hu Qu ,CHN044003003,meiya_hotel,en_us
Fu Tian Qu ,CHN044003004,meiya_hotel,en_us
Bao An Qu ,CHN044003006,meiya_hotel,en_us
Long Gang Qu ,CHN044003007,meiya_hotel,en_us
Yan Tian Qu ,CHN044003008,meiya_hotel,en_us
Zhu Hai ,CHN044004000,meiya_hotel,en_us
Xiang Zhou Qu ,CHN044004002,meiya_hotel,en_us
Dou Men Qu ,CHN044004003,meiya_hotel,en_us
